STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS,anomaly,NET_WORTH,soundex,uniqueness_score
Andaman & Nicobar Islands,ANDAMAN & NICOBAR ISLANDS,SANJAY MESHACK,0.0,AAP,Broom,MALE,0,49.0,GENERAL,12th Pass,998877829.0,179107617.0,2837.0,2.0,2839.0,0.891446945,1.368865659,318471.0,-1.0,819770212.0,S525,0.14285714285714285
Andaman & Nicobar Islands,ANDAMAN & NICOBAR ISLANDS,PRAKASH MINJ,0.0,BSP,Elephant,MALE,0,43.0,SC,Post Graduate,125000012.0,2400002.0,2478.0,8.0,2486.0,0.780604827,1.198661511,318471.0,-1.0,122600010.0,P622,0.16666666666666666
Uttar Pradesh,AONLA,DHARMENDRA KASHYAP,1.0,BJP,Lotus,MALE,0,50.0,GENERAL,10th Pass,332430033.0,332430033.0,536377.0,1298.0,537675.0,30.11164283,51.06600614,1785605.0,1.0,0.0,D655,0.1
Uttar Pradesh,AONLA,RUCHIVIRA,0.0,BSP,Elephant,FEMALE,1,57.0,GENERAL,Graduate,24116445624.0,210000021.0,423100.0,832.0,423932.0,23.74164499,40.26319638,1785605.0,1.0,23906445603.0,R216,0.1111111111111111
Uttar Pradesh,AONLA,KUNWAR SARVARAJ SINGH,0.0,INC,Hand,MALE,0,64.0,GENERAL,Graduate Professional,411894454.0,0.0,62407.0,141.0,62548.0,3.502902378,5.940533877,1785605.0,1.0,411894454.0,K562,0.25
Tamil Nadu,ARAKKONAM,S. JAGATHRAKSHAKAN,1.0,DMK,Rising Sun,MALE,2,71.0,GENERAL,10th Pass,1146984897114.0,16636597216.0,666688.0,5502.0,672190.0,44.81218867,56.97916102,1500016.0,1.0,1130348299898.0,S223,1.0
Tamil Nadu,ARAKKONAM,A.K. MOORTHY,0.0,PMK,Mango,MALE,6,55.0,GENERAL,Post Graduate,771057877.0,771057877.0,341527.0,1707.0,343234.0,22.88202259,29.0947282,1500016.0,1.0,0.0,A256,0.5
Tamil Nadu,ARAKKONAM,N.G. PARTHIBAN,0.0,IND,Gift Pack,MALE,0,43.0,GENERAL,8th Pass,1330001.0,0.0,66595.0,231.0,66826.0,4.455019146,5.664602886,1500016.0,1.0,1330001.0,N216,0.5
Tamil Nadu,ARAKKONAM,Y.R. PAVENDHAN,0.0,NTK,Ganna Kisan,MALE,0,40.0,GENERAL,Post Graduate,352000035.0,0.0,29065.0,282.0,29347.0,1.956445798,2.487641051,1500016.0,1.0,352000035.0,Y611,1.0
Tamil Nadu,ARAKKONAM,"RAJENDRAN, N.",0.0,MNM,Battery Torch,MALE,0,61.0,GENERAL,Post Graduate,109611001.0,0.0,23598.0,173.0,23771.0,1.58471643,2.014983318,1500016.0,1.0,109611001.0,R253,0.1
Tamil Nadu,ARAKKONAM,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,12015.0,164.0,12179.0,0.811924673,1.032370612,1500016.0,1.0,430781660.0,N300,0.004081632653061225
West Bengal,ARAMBAGH,APARUPA PODDAR (AFRIN ALI),1.0,AITC,Flowers and Grass,FEMALE,1,33.0,SC,Post Graduate,424400042.0,424400042.0,649613.0,316.0,649929.0,36.82889015,44.13893194,1764726.0,1.0,0.0,A161,0.5
West Bengal,ARAMBAGH,TAPAN KUMAR RAY,0.0,BJP,Lotus,MALE,1,55.0,SC,Post Graduate,201459320.0,187500018.0,647755.0,1032.0,648787.0,36.76417756,44.06137476,1764726.0,1.0,13959302.0,T152,0.3333333333333333
West Bengal,ARAMBAGH,SAKTI MOHAN MALIK,0.0,CPI(M),"Hammer, Sickle and Star",MALE,2,59.0,SC,Post Graduate,104483521.0,1732417.0,100373.0,147.0,100520.0,5.696068398,6.826661741,1764726.0,1.0,102751104.0,S235,0.5
West Bengal,ARAMBAGH,JYOTI KUMARI DAS,0.0,INC,Hand,FEMALE,0,41.0,SC,Graduate,299652029.0,299652029.0,25094.0,34.0,25128.0,1.423903767,1.706529608,1764726.0,1.0,0.0,J325,0.3333333333333333
West Bengal,ARAMBAGH,NOTA,0.0,NOTA,Lotus,MALE,0,47.0,GENERAL,Post Graduate,440429409.0,9647749.0,20484.0,11.0,20495.0,1.161370094,1.391886514,1764726.0,1.0,430781660.0,N300,0.004081632653061225
Tamil Nadu,ARANI,VISHNU PRASAD M K,1.0,INC,Hand,MALE,1,46.0,GENERAL,Graduate Professional,23456481523.0,334095053.0,613390.0,4370.0,617760.0,42.62912742,53.9567497,1449150.0,1.0,23122386470.0,V251,0.5
Tamil Nadu,ARANI,ELUMALAI V,0.0,AIADMK,Two Leaves,MALE,0,63.0,GENERAL,Graduate Professional,11115826811.0,188455418.0,385294.0,1660.0,386954.0,26.70213573,33.79755912,1449150.0,1.0,10927371393.0,E454,1.0
Tamil Nadu,ARANI,SENTHAMIZHAN G,0.0,IND,Gift Pack,MALE,0,55.0,GENERAL,Post Graduate,220068942.0,113284951.0,46326.0,57.0,46383.0,3.200703861,4.051210699,1449150.0,1.0,106783991.0,S535,0.16666666666666666
Tamil Nadu,ARANI,TAMIZHARASI A,0.0,NTK,Ganna Kisan,FEMALE,0,37.0,GENERAL,Post Graduate,293424329.0,0.0,32151.0,258.0,32409.0,2.23641445,2.830685543,1449150.0,1.0,293424329.0,T526,1.0
Tamil Nadu,ARANI,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,16819.0,102.0,16921.0,1.167650002,1.477923727,1449150.0,1.0,430781660.0,N300,0.004081632653061225
Tamil Nadu,ARANI,SHAJI V,0.0,MNM,Battery Torch,MALE,0,41.0,GENERAL,8th Pass,446423804.0,205654042.0,14680.0,96.0,14776.0,1.019632198,1.290573902,1449150.0,1.0,240769762.0,S210,1.0
Bihar,ARARIA,PRADEEP KUMAR SINGH,1.0,BJP,Lotus,MALE,3,52.0,GENERAL,10th Pass,501057750.0,115920011.0,618004.0,430.0,618434.0,34.25394045,52.86931039,1805439.0,1.0,385137739.0,P631,0.058823529411764705
Bihar,ARARIA,SARFARAZ ALAM,0.0,RJD,Hurricane Lamp,MALE,6,50.0,GENERAL,Graduate,856619985.0,856619985.0,481120.0,73.0,481193.0,26.65240975,41.13671317,1805439.0,1.0,0.0,S616,0.5
Bihar,ARARIA,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,20606.0,12.0,20618.0,1.14199372,1.762612407,1805439.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,ARRAH,R. K. Singh,1.0,BJP,Lotus,MALE,1,66.0,GENERAL,Graduate Professional,799717207.0,0.0,560106.0,6374.0,566480.0,27.11269948,52.33245632,2089353.0,1.0,799717207.0,R225,0.14285714285714285
Bihar,ARRAH,Raju Yadav,0.0,CPI(ML)(L),Flag with Three Stars,MALE,1,36.0,GENERAL,Post Graduate,6823156.0,0.0,418266.0,929.0,419195.0,20.06338804,38.7259992,2089353.0,1.0,6823156.0,R231,0.5
Bihar,ARRAH,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,21763.0,62.0,21825.0,1.044581744,2.016233334,2089353.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,ARRAH,Shiv das Singh,0.0,IND,Football,MALE,0,81.0,GENERAL,12th Pass,319657231.0,0.0,13768.0,5.0,13773.0,0.659199283,1.272374878,2089353.0,1.0,319657231.0,S132,0.3333333333333333
Bihar,ARRAH,Raj Giri Bhagat,0.0,SSD,Saw,MALE,0,70.0,GENERAL,12th Pass,443781944.0,0.0,12592.0,6.0,12598.0,0.602961778,1.163826233,2089353.0,1.0,443781944.0,R226,0.25
Andhra Pradesh,ARUKU,GODDETI. MADHAVI,1.0,YSRCP,Ceiling Fan,FEMALE,0,26.0,ST,Graduate Professional,1411791.0,0.0,557561.0,4629.0,562190.0,38.73384511,52.13983965,1451418.0,1.0,1411791.0,G335,1.0
Andhra Pradesh,ARUKU,KISHORE CHANDRA DEO,0.0,TDP,Bicycle,MALE,0,72.0,ST,Post Graduate,657290206.0,0.0,336163.0,1938.0,338101.0,23.2945299,31.35689344,1451418.0,1.0,657290206.0,K262,1.0
Andhra Pradesh,ARUKU,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,47955.0,22.0,47977.0,3.305526044,4.449586593,1451418.0,1.0,430781660.0,N300,0.004081632653061225
Andhra Pradesh,ARUKU,GANGULAIAH VAMPURU.,0.0,JnP,Glass Tumbler,MALE,3,49.0,ST,10th Pass,256705925.0,3200003.0,42245.0,549.0,42794.0,2.948426987,3.968893609,1451418.0,1.0,253505922.0,G524,1.0
Andhra Pradesh,ARUKU,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,0.0,BJP,Lotus,MALE,0,54.0,ST,Doctorate,220000022.0,220000022.0,17578.0,289.0,17867.0,1.23100306,1.657059917,1451418.0,1.0,0.0,D622,0.06666666666666667
Andhra Pradesh,ARUKU,SHRUTI DEVI VYRICHERLA,0.0,INC,Hand,FEMALE,0,46.0,ST,Graduate Professional,235920232.0,0.0,17656.0,74.0,17730.0,1.221564015,1.644353967,1451418.0,1.0,235920232.0,S633,0.5
Andhra Pradesh,ARUKU,KANGALA BALUDORA,0.0,IND,Cup & Saucer,MALE,0,61.0,ST,Illiterate,3405003.0,0.0,13810.0,16.0,13826.0,0.952585678,1.282280764,1451418.0,1.0,3405003.0,K524,0.5
Andhra Pradesh,ARUKU,NARAVA SATYAVATHI,0.0,IND,Bangles,FEMALE,0,37.0,ST,10th Pass,9640009.0,0.0,11231.0,5.0,11236.0,0.774139497,1.042073388,1451418.0,1.0,9640009.0,N612,1.0
Arunachal Pradesh,ARUNACHAL EAST,Tapir Gao,1.0,BJP,Lotus,MALE,0,54.0,ST,Post Graduate,13662825913.0,0.0,148567.0,5316.0,153883.0,45.28794425,52.03689989,339788.0,-1.0,13662825913.0,T162,1.0
Arunachal Pradesh,ARUNACHAL EAST,Lowangcha Wanglat,0.0,INC,Hand,MALE,0,69.0,ST,Graduate,35353029735.0,416877141.0,80378.0,3557.0,83935.0,24.70216723,28.38336394,339788.0,-1.0,34936152594.0,L525,1.0
Arunachal Pradesh,ARUNACHAL EAST,Mongol Yomso,0.0,PPA,Maize,MALE,0,47.0,ST,12th Pass,104529251.0,0.0,22160.0,777.0,22937.0,6.750385535,7.756349778,339788.0,1.0,104529251.0,M524,0.3333333333333333
Arunachal Pradesh,ARUNACHAL EAST,Bandey Mili,0.0,JD(S),A lady farmer carrying paddy on her head,MALE,0,38.0,ST,12th Pass,127209741.0,0.0,15304.0,654.0,15958.0,4.696457791,5.396339092,339788.0,1.0,127209741.0,B535,0.5
Arunachal Pradesh,ARUNACHAL EAST,C. C. Singpho,0.0,IND,Helicopter,MALE,0,68.0,ST,Graduate,273038302.0,0.0,10955.0,538.0,11493.0,3.382403145,3.886459781,339788.0,-1.0,273038302.0,C225,1.0
Arunachal Pradesh,ARUNACHAL EAST,NOTA,0.0,NOTA,Lotus,MALE,0,41.4,GENERAL,Post Graduate,440429409.0,9647749.0,5490.0,85.0,5575.0,1.640728925,1.885235646,339788.0,1.0,430781660.0,N300,0.004081632653061225
Arunachal Pradesh,ARUNACHAL WEST,KIREN RIJIJU,1.0,BJP,Lotus,MALE,0,47.0,ST,Graduate Professional,152790001.0,0.0,216494.0,9302.0,225796.0,48.68653981,62.02385956,463775.0,-1.0,152790001.0,K656,0.5
Arunachal Pradesh,ARUNACHAL WEST,NABAM TUKI,0.0,INC,Hand,MALE,1,51.0,ST,Graduate,1002950534100.0,20495577520.0,49362.0,1591.0,50953.0,10.98657754,13.99626971,463775.0,1.0,982454956580.0,N153,0.3333333333333333
Arunachal Pradesh,ARUNACHAL WEST,JARJUM ETE,0.0,JD(S),A lady farmer carrying paddy on her head,FEMALE,0,56.0,ST,Post Graduate,382650003.0,0.0,41510.0,2410.0,43920.0,9.470109428,12.0643763,463775.0,1.0,382650003.0,J625,1.0
Arunachal Pradesh,ARUNACHAL WEST,KHYODA APIK,0.0,NPEP,Book,MALE,1,42.0,ST,12th Pass,30073788630.0,750000075.0,26530.0,589.0,27119.0,5.847447577,7.449312863,463775.0,1.0,29323788555.0,K312,1.0
Arunachal Pradesh,ARUNACHAL WEST,SUBU KECHI,0.0,PPA,Maize,MALE,0,45.0,ST,Graduate Professional,195500019.0,0.0,4633.0,133.0,4766.0,1.027653496,1.309171618,463775.0,1.0,195500019.0,S122,0.25
West Bengal,ASANSOL,BABUL SUPRIYO,1.0,BJP,Lotus,MALE,4,48.0,GENERAL,Graduate,592348265.0,572218457.0,632727.0,651.0,633378.0,39.19745771,51.1551499,1615865.0,1.0,20129808.0,B142,1.0
West Bengal,ASANSOL,MOON MOON SEN,0.0,AITC,Flowers and Grass,FEMALE,0,65.0,GENERAL,Post Graduate,10158256410.0,0.0,435584.0,157.0,435741.0,26.96642356,35.19288035,1615865.0,1.0,10158256410.0,M555,0.5
West Bengal,ASANSOL,GOURANGA CHATTERJEE,0.0,CPI(M),"Hammer, Sickle and Star",MALE,3,59.0,GENERAL,Post Graduate,161840116.0,0.0,87553.0,55.0,87608.0,5.421740059,7.07571209,1615865.0,1.0,161840116.0,G652,0.5
West Bengal,ASANSOL,BISWARUP MONDAL,0.0,INC,Hand,MALE,0,37.0,GENERAL,10th Pass,262977126.0,262977126.0,21019.0,19.0,21038.0,1.301965201,1.69914655,1615865.0,1.0,0.0,B261,0.3333333333333333
West Bengal,ASANSOL,NOTA,0.0,NOTA,Lotus,MALE,0,48.8,GENERAL,Post Graduate,440429409.0,9647749.0,14432.0,15.0,14447.0,0.894072215,1.166820525,1615865.0,1.0,430781660.0,N300,0.004081632653061225
West Bengal,ASANSOL,MD. ZAHIR ALAM,0.0,BMUP,Cot,MALE,0,62.0,GENERAL,Post Graduate,17481.0,0.0,12677.0,0.0,12677.0,0.784533361,1.023865425,1615865.0,1.0,17481.0,M326,1.0
Odisha,ASKA,Pramila Bisoyi,1.0,BJD,Conch,FEMALE,0,70.0,GENERAL,5th Pass,7324707.0,0.0,552364.0,385.0,552749.0,35.86612551,54.51764984,1541145.0,1.0,7324707.0,P654,0.3333333333333333
Odisha,ASKA,Anita Subhadarshini,0.0,BJP,Lotus,FEMALE,0,47.0,GENERAL,Post Graduate,179250001.0,179250001.0,346249.0,1793.0,348042.0,22.58333901,34.32739252,1541145.0,1.0,0.0,A532,0.25
Odisha,ASKA,Rama Krushna Panda,0.0,CPI(M),Ears of Corn And Sickle,MALE,1,47.0,GENERAL,Post Graduate,3299803.0,0.0,59889.0,89.0,59978.0,3.89178176,5.915631873,1541145.0,1.0,3299803.0,R526,0.1
Odisha,ASKA,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,17330.0,14.0,17344.0,1.125397026,1.710639221,1541145.0,1.0,430781660.0,N300,0.004081632653061225
Kerala,ATTINGAL,Adv. ADOOR PRAKASH,1.0,INC,Hand,MALE,7,63.0,GENERAL,Graduate Professional,14409861214.0,276226852.0,379469.0,1526.0,380995.0,28.20701705,37.87045946,1350710.0,1.0,14133634362.0,A313,0.5
Kerala,ATTINGAL,Dr. A. SAMPATH,0.0,CPI(M),"Hammer, Sickle and Star",MALE,0,56.0,GENERAL,Doctorate,384486883.0,361133336.0,340298.0,2450.0,342748.0,25.37539516,34.06875219,1350710.0,1.0,23353547.0,D625,0.08333333333333333
Kerala,ATTINGAL,SOBHASURENDRAN,0.0,BJP,Lotus,FEMALE,40,49.0,GENERAL,Graduate,198163819.0,0.0,246502.0,1579.0,248081.0,18.36671084,24.65896259,1350710.0,1.0,198163819.0,S126,0.25
Bihar,AURANGABAD,SUSHIL KUMAR SINGH,1.0,BJP,Lotus,MALE,3,53.0,GENERAL,Post Graduate,16789510916.0,374660737.0,426116.0,1605.0,427721.0,24.54100476,45.72262683,1742883.0,1.0,16414850179.0,S242,0.5
Maharashtra,AURANGABAD,Imtiaz Jaleel Syed,1.0,AIMIM,Kite,MALE,4,50.0,GENERAL,Post Graduate,680000068.0,680000068.0,388784.0,258.0,389042.0,20.62478397,32.45459558,1886284.0,1.0,0.0,I532,0.5
Bihar,AURANGABAD,NARESH YADAV,1.0,BSP,Elephant,MALE,5,34.0,GENERAL,Literate,126741771.0,8240008.0,33697.0,75.0,33772.0,1.937708957,3.610167734,1742883.0,1.0,118501763.0,N623,1.0
Bihar,AURANGABAD,UPENDRA PRASAD,0.0,HAMS,Telephone,MALE,0,55.0,GENERAL,Post Graduate,203943702.0,4719984.0,356846.0,323.0,357169.0,20.49299924,38.18074142,1742883.0,1.0,199223718.0,U153,0.14285714285714285
Maharashtra,AURANGABAD,Chandrakant Khaire,0.0,SHS,Bow and Arrow,MALE,9,67.0,GENERAL,12th Pass,898203228.0,313903103.0,383759.0,791.0,384550.0,20.38664379,32.07986472,1886284.0,1.0,584300125.0,C536,0.0625
Maharashtra,AURANGABAD,Harshwardhandada Raibhanji Jadhav,0.0,IND,Tractor Chalata Kisan,MALE,2,41.0,GENERAL,Graduate,12395239912.0,110174531.0,283237.0,561.0,283798.0,15.04534842,23.67494851,1886284.0,1.0,12285065381.0,H626,0.5
Maharashtra,AURANGABAD,Zambad Subhash Manakchand,0.0,INC,Hand,MALE,0,56.0,GENERAL,12th Pass,33945290933.0,19846434719.0,91688.0,101.0,91789.0,4.866128324,7.657206353,1886284.0,1.0,14098856214.0,Z513,1.0
Bihar,AURANGABAD,DHIRENDRA KUMAR SINGH,0.0,IND,Air Conditioner,MALE,0,62.0,GENERAL,Graduate,838925083.0,0.0,24826.0,6.0,24832.0,1.424765747,2.65449737,1742883.0,1.0,838925083.0,D653,0.16666666666666666
Bihar,AURANGABAD,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,22397.0,27.0,22424.0,1.286603863,2.397086381,1742883.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,AURANGABAD,DR DHARMENDRA KUMAR,0.0,AHFBK,CHESS BOARD,MALE,1,42.0,ST,Graduate,600660060.0,0.0,16584.0,5.0,16589.0,0.951813748,1.773335086,1742883.0,1.0,600660060.0,D636,1.0
Bihar,AURANGABAD,SANTOSH KUMAR SINHA,0.0,IND,Almirah,MALE,0,43.0,GENERAL,Graduate,127500012.0,0.0,15010.0,4.0,15014.0,0.861446236,1.604970341,1742883.0,1.0,127500012.0,S532,0.1
Bihar,AURANGABAD,AVINASH KUMAR,0.0,PPID,Table,MALE,0,35.0,GENERAL,Post Graduate,371785637.0,0.0,13668.0,12.0,13680.0,0.784906388,1.462368074,1742883.0,1.0,371785637.0,A152,0.5
Bihar,AURANGABAD,YOGENDRA RAM,0.0,IND,Balloon,MALE,0,58.0,SC,Literate,1550001.0,0.0,11979.0,8.0,11987.0,0.687768485,1.281389335,1742883.0,1.0,1550001.0,Y253,1.0
Bihar,AURANGABAD,SOM PRAKASH,0.0,SPL,Tractor Chalata Kisan,MALE,0,46.0,GENERAL,Graduate,14378000014.0,0.0,11709.0,4.0,11713.0,0.672047407,1.252099214,1742883.0,1.0,14378000014.0,S516,0.25
Assam,AUTONOMOUS DISTRICT,HOREN SING BEY,1.0,BJP,Lotus,MALE,2,49.0,ST,Graduate,595620959.0,595620959.0,380183.0,1133.0,381316.0,47.90733028,61.71579878,795945.0,1.0,0.0,H652,1.0
Assam,AUTONOMOUS DISTRICT,BIREN SINGH ENGTI,0.0,INC,Hand,MALE,0,76.0,ST,Post Graduate,786627678.0,0.0,141344.0,346.0,141690.0,17.80148126,22.93245374,795945.0,-1.0,786627678.0,B652,0.5
Assam,AUTONOMOUS DISTRICT,JONES INGTI KATHAR,0.0,IND,Battery Torch,MALE,0,68.0,ST,Post Graduate,9647749.0,9647749.0,39425.0,158.0,39583.0,4.973082311,6.406488222,795945.0,1.0,0.0,J525,1.0
Assam,AUTONOMOUS DISTRICT,HOLIRAM TERANG,0.0,ASDC,Table,MALE,0,61.0,ST,Graduate,537854715.0,500000050.0,36840.0,75.0,36915.0,4.637883271,5.974673792,795945.0,1.0,37854665.0,H465,1.0
Assam,AUTONOMOUS DISTRICT,LIENKHOCHON,0.0,NPEP,Book,MALE,0,39.0,ST,8th Pass,683096268.0,160643616.0,9920.0,117.0,10037.0,1.261016779,1.624483296,795945.0,1.0,522452652.0,L522,1.0
Assam,AUTONOMOUS DISTRICT,NOTA,0.0,NOTA,Lotus,MALE,0,41.4,GENERAL,Post Graduate,440429409.0,9647749.0,8160.0,34.0,8194.0,1.029468117,1.326194692,795945.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,AZAMGARH,Akhilesh Yadav,1.0,SP,Bicycle,MALE,0,45.0,GENERAL,Graduate Professional,37785916637.0,285300028.0,619594.0,1984.0,621578.0,34.74117579,60.3593333,1789168.0,1.0,37500616609.0,A242,0.3333333333333333
Uttar Pradesh,AZAMGARH,Dinesh Lal Yadav Nirahua,0.0,BJP,Lotus,MALE,1,40.0,GENERAL,12th Pass,593808415.0,541536454.0,360255.0,1449.0,361704.0,20.21632401,35.12384977,1789168.0,1.0,52271961.0,D524,1.0
Uttar Pradesh,BADAUN,Dr. Sanghmitra Maurya,0.0,BJP,Lotus,FEMALE,2,34.0,GENERAL,Graduate Professional,403720934.0,0.0,510343.0,1009.0,511352.0,27.03311947,47.28287504,1891576.0,1.0,403720934.0,D625,0.08333333333333333
Uttar Pradesh,BADAUN,Dharmendra Yadav,0.0,SP,Bicycle,MALE,3,40.0,GENERAL,Post Graduate,11868832211.0,265102932.0,491959.0,939.0,492898.0,26.05753086,45.57650022,1891576.0,1.0,11603729279.0,D655,0.1
Uttar Pradesh,BADAUN,Saleem Iqbal Shervani,0.0,INC,Hand,MALE,5,66.0,GENERAL,Graduate,76387200076.0,500000050.0,51896.0,51.0,51947.0,2.746228542,4.803351722,1891576.0,1.0,75887200026.0,S452,1.0
Karnataka,BAGALKOT,Gaddigoudar Parvatagouda Chandanagouda,1.0,BJP,Lotus,MALE,0,68.0,GENERAL,Graduate Professional,798799179.0,798799179.0,661662.0,2976.0,664638.0,39.00434857,55.17032428,1704010.0,1.0,0.0,G323,1.0
Karnataka,BAGALKOT,Veena Kashappanavar,0.0,INC,Hand,FEMALE,0,38.0,GENERAL,Graduate,783752197.0,267847342.0,495636.0,815.0,496451.0,29.13427738,41.20944433,1704010.0,1.0,515904855.0,V522,0.5
Uttar Pradesh,BAGHPAT,Dr. SATYAPAL SINGH,1.0,BJP,Lotus,MALE,1,63.0,GENERAL,Post Graduate,781957937.0,0.0,519631.0,6158.0,525789.0,32.52686709,50.28552793,1616476.0,1.0,781957937.0,D623,0.14285714285714285
Uttar Pradesh,BAGHPAT,JAYANT CHAUDHARY,0.0,RLD,Hand Pump,MALE,0,40.0,GENERAL,Post Graduate,27502381227.0,292426182.0,500794.0,1493.0,502287.0,31.07296366,48.03783831,1616476.0,1.0,27209955045.0,J532,0.5
West Bengal,BAHARAMPUR,ADHIR RANJAN CHOWDHURY,1.0,INC,Hand,MALE,7,63.0,GENERAL,10th Pass,10131543710.0,850698485.0,589580.0,1526.0,591106.0,36.07873153,45.43359008,1638378.0,1.0,9280845225.0,A366,1.0
West Bengal,BAHARAMPUR,APURBA SARKAR (DAVID),0.0,AITC,Flowers and Grass,MALE,9,55.0,GENERAL,12th Pass,479303224.0,211982021.0,509886.0,524.0,510410.0,31.15337242,39.23113403,1638378.0,1.0,267321203.0,A161,0.5
West Bengal,BAHARAMPUR,KRISHNA JOYARDAR,0.0,BJP,Lotus,MALE,0,55.0,GENERAL,Graduate,62006.0,0.0,141231.0,1807.0,143038.0,8.73046391,10.99418693,1638378.0,1.0,62006.0,K625,0.1111111111111111
West Bengal,BAHARAMPUR,NOTA,0.0,NOTA,Lotus,MALE,0,48.8,GENERAL,Post Graduate,440429409.0,9647749.0,14072.0,14.0,14086.0,0.859752755,1.082678149,1638378.0,1.0,430781660.0,N300,0.004081632653061225
West Bengal,BAHARAMPUR,SAMIR BISWAS,0.0,IND,Bead Necklace,MALE,0,38.0,SC,8th Pass,1020010.0,0.0,13681.0,1.0,13682.0,0.835094221,1.0516259,1638378.0,1.0,1020010.0,S561,0.5
West Bengal,BAHARAMPUR,ID MOHAMMAD,0.0,RSP,Spade & Stoker,MALE,0,66.0,GENERAL,Graduate,396802939.0,3227793.0,13342.0,20.0,13362.0,0.815562709,1.02703006,1638378.0,1.0,393575146.0,I355,1.0
Uttar Pradesh,BAHRAICH,AKSHAIBAR LAL,1.0,BJP,Lotus,MALE,0,73.0,SC,10th Pass,456914634.0,302813330.0,525512.0,470.0,525982.0,30.40520074,53.1218218,1729908.0,1.0,154101304.0,A216,0.5
Uttar Pradesh,BAHRAICH,SHABBIR BALMIKI,0.0,SP,Bicycle,MALE,1,60.0,SC,12th Pass,111620301.0,0.0,396843.0,387.0,397230.0,22.9624928,40.11844754,1729908.0,1.0,111620301.0,S161,1.0
Uttar Pradesh,BAHRAICH,SAVITRI BAI PHULE,0.0,INC,Hand,FEMALE,7,38.0,SC,Graduate,304677230.0,0.0,34383.0,71.0,34454.0,1.991666609,3.479699397,1729908.0,1.0,304677230.0,S136,0.5
Uttar Pradesh,BAHRAICH,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,13184.0,5.0,13189.0,0.762410487,1.332029818,1729908.0,1.0,430781660.0,N300,0.004081632653061225
Madhya Pradesh,BALAGHAT,DR DHAL SINGH BISEN,1.0,BJP,Lotus,MALE,0,66.0,GENERAL,Others,886481338.0,153069315.0,692859.0,3243.0,696102.0,39.3784101,50.70931647,1767725.0,1.0,733412023.0,D634,0.5
Madhya Pradesh,BALAGHAT,MADHU BHAGAT,0.0,INC,Hand,MALE,0,53.0,GENERAL,12th Pass,102371351.0,0.0,452594.0,1442.0,454036.0,25.68476432,33.07540449,1767725.0,1.0,102371351.0,M312,1.0
Madhya Pradesh,BALAGHAT,KANKAR MUNJARE,0.0,BSP,Elephant,MALE,6,68.0,GENERAL,Others,220000022.0,220000022.0,84996.0,181.0,85177.0,4.818453096,6.204934692,1767725.0,1.0,0.0,K526,0.5
Madhya Pradesh,BALAGHAT,BODHSINGH BHAGAT,0.0,IND,Auto- Rickshaw,MALE,0,62.0,GENERAL,Graduate,442448404.0,0.0,47105.0,115.0,47220.0,2.671229971,3.439860716,1767725.0,1.0,442448404.0,B325,1.0
Odisha,BALASORE,PRATAP CHANDRA SARANGI,1.0,BJP,Lotus,MALE,7,64.0,GENERAL,Graduate,134623613.0,1601.0,481438.0,2420.0,483858.0,31.58793587,41.73510271,1531781.0,1.0,134622012.0,P631,0.058823529411764705
Odisha,BALASORE,RABINDRA KUMAR JENA,0.0,BJD,Conch,MALE,0,51.0,GENERAL,Others,72615109772.0,633416676.0,470242.0,660.0,470902.0,30.74212306,40.61758478,1531781.0,1.0,71981693096.0,R153,0.16666666666666666
Odisha,BALASORE,NAVAJYOTI PATNAIK,0.0,INC,Hand,MALE,0,46.0,GENERAL,Graduate Professional,1079582000107.0,1079582000107.0,179070.0,333.0,179403.0,11.71205283,15.47438015,1531781.0,1.0,0.0,N123,1.0
Uttar Pradesh,BALLIA,Virendra Singh,1.0,BJP,Lotus,MALE,2,62.0,GENERAL,Graduate,244983192.0,0.0,464039.0,5075.0,469114.0,25.73837185,47.357938,1822625.0,1.0,244983192.0,V653,0.3333333333333333
